id,text,unit,updated,firstPeriod,latestPeriod,active,variables
RAS208,Befolkningen (ultimo november),antal,2020-11-26T08:00:00,2008,2019,True,"['oprindelsesland', 'socioøkonomisk status', 'alder', 'køn', 'tid']"
RAS209,Befolkningen (ultimo november),antal,2020-06-12T08:00:00,2008,2018,True,"['område', 'uddannelse', 'socioøkonomisk status', 'alder', 'køn', 'tid']"
KMSTA005,Folketal 1. januar (15 år+),antal,2020-12-08T08:00:00,2016,2020,True,"['sogn', 'socioøkonomisk status', 'folkekirkemedlemsskab', 'tid']"
KAS200,Erhvervs- og beskæftigelsesfrekvenser,pct.,2020-11-26T08:00:00,2017,2019,True,"['område', 'herkomst', 'alder', 'køn', 'frekvens', 'periode', 'tid']"
KAS201,Befolkningen,antal,2020-11-26T08:00:00,2017,2019,True,"['område', 'socioøkonomisk status', 'herkomst', 'alder', 'køn', 'periode', 'tid']"
KAS202,Befolkningen,antal,2020-03-16T08:00:00,2017,2018,True,"['socioøkonomisk status', 'alder', 'køn', 'periode', 'tid']"
KAS204,Erhvervs- og beskæftigelsesfrekvenser,pct.,2020-11-26T08:00:00,2017,2019,True,"['oprindelsesland', 'frekvens', 'alder', 'køn', 'periode', 'tid']"
KAS205,Befolkningen,antal,2020-03-16T08:00:00,2017,2018,True,"['oprindelsesland', 'socioøkonomisk status', 'alder', 'køn', 'periode', 'tid']"
KAS208,Befolkningen,antal,2020-11-26T08:00:00,2017,2019,True,"['oprindelsesland', 'socioøkonomisk status', 'alder', 'køn', 'periode', 'tid']"
KAS209,Befolkningen,antal,2020-03-16T08:00:00,2017,2018,True,"['område', 'uddannelse', 'socioøkonomisk status', 'alder', 'køn', 'periode', 'tid']"
AMR1,Befolkningens tilknytning til arbejdsmarkedet (fuldtidspersoner),antal,2020-06-17T08:00:00,2008,2018,True,"['område', 'socioøkonomisk status', 'køn', 'alder', 'tid']"
AMR2,Befolkningens tilknytning til arbejdsmarkedet (fuldtidspersoner),antal,2020-06-17T08:00:00,2008,2018,True,"['socioøkonomisk status', 'køn', 'alder', 'herkomst', 'tid']"
NEET1,Befolkningen (16-24 år),antal,2020-06-12T08:00:00,2008,2018,True,"['status (NEET)', 'køn', 'bopælsområde', 'socioøkonomisk status', 'tid']"
NEET2,Befolkningen (16-24 år),antal,2020-06-12T08:00:00,2008,2018,True,"['status (NEET)', 'bopælsområde', 'køn', 'alder', 'tid']"
LS01,Ledige stillinger,-,2020-03-09T08:00:00,2010,2019,True,"['branche', 'enhed', 'størrelse', 'tid']"
LS02,Ledige stillinger,-,2020-03-09T08:00:00,2010,2019,True,"['region', 'enhed', 'tid']"
LSK01,Ledige stillinger,-,2020-12-08T08:00:00,2010K1,2020K3,True,"['branche', 'enhed', 'størrelse', 'tid']"
LSK03,Ledige stillinger (sæsonkorrigeret),-,2020-12-08T08:00:00,2010K1,2020K3,True,"['enhed', 'sæsonkorrigering', 'tid']"
LSK02,Ledige stillinger,-,2020-12-08T08:00:00,2010K1,2020K3,True,"['region', 'enhed', 'tid']"
LONMED2,Lønmodtagerorganisationernes medlemstal pr. 31.12 (Hovedorganisationer),antal,2020-05-25T08:00:00,2007,2019,True,"['medlemsorganisationer', 'køn', 'tid']"
LONMED3,Lønmodtagerorganisationernes medlemstal pr. 31.12 (Enkelte organisationer),antal,2020-05-25T08:00:00,2007,2019,True,"['medlemsorganisationer', 'køn', 'tid']"
AKU210K,Beskæftigede,1.000 personer,2021-02-17T08:00:00,2008K1,2020K4,True,"['erhvervsmæssig status', 'alder', 'køn', 'tid']"
AKU220K,Beskæftigede,1.000 personer,2021-02-17T08:00:00,2008K1,2020K4,True,"['branche (DB07 10-grp.)', 'område', 'køn', 'tid']"
AKU230K,Beskæftigede,1.000 personer,2021-02-17T08:00:00,2008K1,2020K4,True,"['område', 'alder', 'køn', 'tid']"
AKU240K,Beskæftigede med normal arbejdstid,1.000 personer,2021-02-17T08:00:00,2008K1,2020K4,True,"['arbejdstid', 'alder', 'køn', 'tid']"
AKU250K,Beskæftigede,1.000 personer,2021-02-17T08:00:00,2008K1,2020K4,True,"['arbejdstidsønske', 'alder', 'køn', 'tid']"
AKU310K,Overarbejde for lønmodtagere,1.000 personer,2021-02-17T08:00:00,2008K1,2020K4,True,"['aflønningsstatus', 'branche (DB07 10-grp.)', 'tid']"
AKU530K,Arbejdskraftreserven,1.000 årsværk,2021-02-17T08:00:00,2008K1,2020K4,True,"['beskæftigelsesstatus', 'køn', 'tid']"
AKU210A,Beskæftigede,1.000 personer,2021-02-17T08:00:00,2008,2020,True,"['erhvervsmæssig status', 'alder', 'køn', 'tid']"
AKU260A,Beskæftigede,1.000 personer,2021-02-17T08:00:00,2008,2020,True,"['arbejdstidsaftale', 'alder', 'køn', 'tid']"
AKU270A,Beskæftigede,1.000 personer,2021-02-17T08:00:00,2008,2020,True,"['arbejde på atypiske tidspunkter', 'hyppighed', 'alder', 'køn', 'tid']"
AKU280A,Beskæftigede med hjemmearbejde,1.000 personer,2021-02-17T08:00:00,2008,2020,True,"['hyppighed', 'alder', 'køn', 'tid']"
AKU320A,Lønmodtagere,1.000 personer,2021-02-17T08:00:00,2008,2020,True,"['kontraktlængde', 'alder', 'køn', 'tid']"
AKU330A,Lønmodtagere,1.000 personer,2021-02-17T08:00:00,2008,2020,True,"['arbejdstidsordning', 'alder', 'køn', 'tid']"
AKU340A,Lønmodtagere,1.000 personer,2021-02-17T08:00:00,2008,2020,True,"['arbejdstidsordning', 'branche (DB07)', 'tid']"
AKU410A,Gennemsnitlig ugentlig arbejdstid i hovedjob,timer,2021-02-17T08:00:00,2008,2020,True,"['arbejdstid', 'alder', 'køn', 'tid']"
AKU420A,Gennemsnitlig ugentlig arbejdstid i hovedjob,timer,2021-02-17T08:00:00,2008,2020,True,"['arbejdstid', 'branche (DB07)', 'tid']"
RAS300,Beskæftigede (ultimo november),antal,2020-11-26T08:00:00,2008,2019,True,"['branche (DB07)', 'socioøkonomisk status', 'alder', 'køn', 'tid']"
RAS301,Beskæftigede (ultimo november),antal,2020-11-26T08:00:00,2008,2019,True,"['område', 'branche (DB07)', 'socioøkonomisk status', 'alder', 'køn', 'tid']"
RAS302,Beskæftigede (ultimo november),antal,2020-11-26T08:00:00,2008,2019,True,"['område', 'branche (DB07)', 'socioøkonomisk status', 'alder', 'køn', 'tid']"
RAS305,Beskæftigede lønmodtagere (ultimo november),antal,2020-11-26T08:00:00,2008,2019,True,"['arbejdsstedsområde', 'sektor', 'arbejdstidens omfang', 'alder', 'køn', 'tid']"
RAS307,Beskæftigede lønmodtagere (ultimo november),antal,2020-11-26T08:00:00,2008,2019,True,"['branche (DB07)', 'sektor', 'arbejdstidens omfang', 'køn', 'tid']"
RAS308,Beskæftigede (ultimo november),antal,2020-11-26T08:00:00,2008,2019,True,"['oprindelsesland', 'branche (DB07)', 'socioøkonomisk status', 'alder', 'køn', 'tid']"
RAS309,Beskæftigede,antal,2020-11-26T08:00:00,2008,2019,True,"['branche (DB07)', 'køn', 'tid']"
RAS310,Beskæftigede (ultimo november),antal,2020-11-26T08:00:00,2008,2019,True,"['område', 'uddannelse', 'branche (DB07)', 'alder', 'køn', 'tid']"
RAS311,Beskæftigede (ultimo november),antal,2020-11-26T08:00:00,2008,2019,True,"['branche (DB07)', 'herkomst', 'køn', 'tid']"
KAS300,Gennemsnitligt antal beskæftigede,antal,2020-11-26T08:00:00,2008,2019,True,"['branche (DB07)', 'socioøkonomisk status', 'alder', 'køn', 'periode', 'tid']"
KAS301,Gennemsnitligt antal beskæftigede,antal,2020-11-26T08:00:00,2008,2019,True,"['område', 'branche (DB07)', 'socioøkonomisk status', 'alder', 'køn', 'periode', 'tid']"
KAS302,Gennemsnitligt antal beskæftigede,antal,2020-11-26T08:00:00,2008,2019,True,"['område', 'branche (DB07)', 'socioøkonomisk status', 'alder', 'køn', 'periode', 'tid']"
KAS305,Gennemsnitligt antal lønmodtagere,antal,2020-11-26T08:00:00,2008,2019,True,"['arbejdsstedsområde', 'sektor', 'alder', 'køn', 'periode', 'tid']"
KAS307,Gennemsnitligt antal lønmodtagere,antal,2020-11-26T08:00:00,2008,2019,True,"['branche (DB07)', 'sektor', 'køn', 'periode', 'tid']"
KAS308,Gennemsnitligt antal beskæftigede,antal,2020-11-26T08:00:00,2008,2019,True,"['oprindelsesland', 'branche (DB07)', 'socioøkonomisk status', 'alder', 'køn', 'periode', 'tid']"
KAS309,Gennemsnitligt antal beskæftigede,antal,2020-11-26T08:00:00,2008,2019,True,"['branche (DB07)', 'køn', 'periode', 'tid']"
KAS310,Gennemsnitligt antal beskæftigede,antal,2020-11-26T08:00:00,2008,2019,True,"['område', 'uddannelse', 'branche (DB07)', 'alder', 'køn', 'periode', 'tid']"
KAS311,Gennemsnitligt antal beskæftigede,antal,2020-11-26T08:00:00,2008,2019,True,"['branche (DB07)', 'herkomst', 'køn', 'periode', 'tid']"
ATR110,Arbejdstidsregnskab (kvartal),-,2020-12-15T08:00:00,2008K1,2020K3,True,"['branche (DB07)', 'sektor', 'type', 'socioøkonomisk status', 'tid']"
ATR112,Arbejdstidsregnskab (kvartal) (sæsonkorrigeret),-,2020-12-15T08:00:00,2008K1,2020K3,True,"['branche (DB07 10- og 19-grp)', 'type', 'socioøkonomisk status', 'tid']"
ATR114,Arbejdstidsregnskab (kvartal) (sæsonkorrigeret),-,2020-12-15T08:00:00,2008K1,2020K3,True,"['sektor', 'type', 'socioøkonomisk status', 'tid']"
ATR116,Arbejdstidsregnskab (år),-,2021-02-26T08:00:00,2008,2019,True,"['branche (DB07)', 'sektor', 'type', 'socioøkonomisk status', 'køn', 'tid']"
ATR118,Arbejdstidsregnskab på nationalregnskabets branchegrupperinger (år),-,2021-02-26T08:00:00,2008,2019,True,"['branche (DB07)', 'sektor', 'type', 'socioøkonomisk status', 'køn', 'tid']"
ATR122,"Arbejdstidsregnskab (år), indeks",indeks,2021-02-26T08:00:00,2008,2019,True,"['køn', 'sektor', 'type', 'tid']"
LBESK03,Lønmodtagere (sæsonkorrigeret),antal,2021-02-22T08:00:00,2008M01,2020M12,True,"['branche (DB07 10- og 19-grp)', 'tid']"
LBESK04,Lønmodtagere (sæsonkorrigeret),antal,2021-02-22T08:00:00,2008M01,2020M12,True,"['sektor', 'tid']"
LBESK01,Lønmodtagere,antal,2021-02-22T08:00:00,2008M01,2020M12,True,"['branche (DB07 10- og 19-grp)', 'tid']"
LBESK02,Lønmodtagere,antal,2021-02-22T08:00:00,2008M01,2020M12,True,"['sektor', 'tid']"
LBESK22,Lønmodtagere (sæsonkorrigeret),antal,2021-02-22T08:00:00,2008K1,2020K4,True,"['enhed', 'branche (DB07 10-grp.)', 'tid']"
LBESK23,Lønmodtagere (sæsonkorrigeret),antal,2021-02-22T08:00:00,2008K1,2020K4,True,"['enhed', 'sektor', 'tid']"
LBESK34,Lønmodtagere (sæsonkorrigeret),antal,2020-12-21T08:00:00,2008K1,2020K3,True,"['enhed', 'branche (DB07 19-grp)', 'tid']"
LBESK30,Lønmodtagere (sæsonkorrigeret),antal,2020-12-21T08:00:00,2008K1,2020K3,True,"['enhed', 'arbejdsstedslandsdel', 'tid']"
LBESK20,Lønmodtagere,antal,2021-02-22T08:00:00,2008K1,2020K4,True,"['enhed', 'branche (DB07 10-grp.)', 'tid']"
LBESK21,Lønmodtagere,antal,2021-02-22T08:00:00,2008K1,2020K4,True,"['enhed', 'sektor', 'tid']"
LBESK31,Lønmodtagere,antal,2020-12-21T08:00:00,2008K1,2020K3,True,"['enhed', 'arbejdsstedslandsdel', 'branche (DB07 10-grp.)', 'tid']"
LBESK32,Lønmodtagere,antal,2020-12-21T08:00:00,2008K1,2020K3,True,"['enhed', 'branche (DB07 19-grp)', 'sektor', 'tid']"
LBESK33,Lønmodtagere,antal,2020-12-21T08:00:00,2008K1,2020K3,True,"['enhed', 'arbejdsstedslandsdel', 'sektor', 'tid']"
LBESK43,Lønmodtagere,antal,2020-12-21T08:00:00,2008K1,2020K3,True,"['enhed', 'herkomst', 'køn', 'alder', 'tid']"
LBESK44,Lønmodtagere,antal,2020-12-21T08:00:00,2008K1,2020K3,True,"['enhed', 'bopælslandsdel', 'køn', 'alder', 'tid']"
LBESK45,Lønmodtagere,antal,2020-12-21T08:00:00,2008K1,2020K3,True,"['enhed', 'bopælslandsdel', 'køn', 'herkomst', 'tid']"
LBESK63,Lønmodtagere,antal,2020-12-21T08:00:00,2008K1,2020K3,True,"['enhed', 'arbejdsstedslandsdel', 'køn', 'alder', 'tid']"
LBESK64,Lønmodtagere,antal,2020-12-21T08:00:00,2008K1,2020K3,True,"['enhed', 'arbejdsstedslandsdel', 'køn', 'herkomst', 'tid']"
LBESK69,Lønmodtagere,antal,2020-12-21T08:00:00,2008K1,2020K3,True,"['enhed', 'bopælskommune', 'køn', 'tid']"
LBESK61,Lønmodtagere,antal,2020-12-21T08:00:00,2008K1,2020K2,True,"['enhed', 'branche (DB07 19-grp)', 'sektor', 'køn', 'alder', 'tid']"
LBESK46,Indvandrere med lønmodtagerjob,antal,2020-12-21T08:00:00,2008K1,2020K3,True,"['enhed', 'branche (DB07 19-grp)', 'oprindelsesland', 'køn', 'tid']"
LBESK62,Lønmodtagere,antal,2020-12-21T08:00:00,2008K1,2020K2,True,"['enhed', 'branche (DB07 19-grp)', 'sektor', 'køn', 'herkomst', 'tid']"
LBESK67,Lønmodtagere,antal,2020-12-21T08:00:00,2008K1,2020K2,True,"['enhed', 'bopælslandsdel', 'sektor', 'køn', 'alder', 'tid']"
LBESK68,Lønmodtagere,antal,2020-12-21T08:00:00,2008K1,2020K2,True,"['enhed', 'bopælslandsdel', 'branche (DB07 19-grp)', 'køn', 'alder', 'tid']"
LBESK60,Lønmodtagere,antal,2020-12-21T08:00:00,2008K1,2020K2,True,"['enhed', 'køn', 'alder', 'tid']"
BYG1,Beskæftigede ved bygge og anlæg,antal,2021-01-20T08:00:00,2000K1,2020K4,True,"['branche (DB07)', 'art', 'sæsonkorrigering', 'tid']"
OBESK3,Offentligt fuldtidsbeskæftigede lønmodtagere (sæsonkorrigeret),antal,2021-02-22T08:00:00,2008K1,2020K4,True,"['sektor', 'tid']"
OBESK2,Offentligt fuldtidsbeskæftigede lønmodtagere,antal,2021-02-22T08:00:00,2008K1,2020K4,True,"['sektor', 'tid']"
OBESK1,Offentligt fuldtidsbeskæftigede lønmodtagere,antal,2020-12-21T08:00:00,2008K1,2020K3,True,"['formålsopdeling (COFOG)', 'tid']"
OBESK4,Offentligt fuldtidsbeskæftigede lønmodtagere (sæsonkorrigeret),antal,2021-02-22T08:00:00,2008K1,2020K3,True,"['formålsopdeling (COFOG)', 'tid']"
AKU510K,AKU-ledighedens sammensætning,1.000 personer,2021-02-17T08:00:00,2008K1,2020K4,True,"['ledighedsstatus', 'køn', 'tid']"
AKU520K,Bruttoledige,1.000 personer,2021-02-17T08:00:00,2008K1,2020K4,True,"['ydelsestype', 'beskæftigelsesstatus', 'tid']"
AKU540A,Sammenhæng mellem Bruttoledighed og AKU-ledighed,antal,2021-02-17T08:00:00,2008,2020,True,"['rådighedsmønster', 'ydelsestype', 'tid']"
AUS07,Fuldtidsledige (sæsonkorrigeret),-,2021-01-29T08:00:00,2007M01,2020M12,True,"['ydelse, køn og alder', 'sæsonkorrigering og faktiske tal', 'tid']"
AUS08,Fuldtidsledige (sæsonkorrigeret),-,2021-01-29T08:00:00,2007M01,2020M12,True,"['område', 'sæsonkorrigering og faktiske tal', 'tid']"
AUF01,Fuldtidsledige (foreløbig opgørelse),antal,2021-01-29T08:00:00,2017M07,2020M12,True,"['område', 'ydelsestype', 'a-kasse', 'alder', 'køn', 'tid']"
AUF02,Fuldtidsledige,antal,2021-01-29T08:00:00,2007M01,2020M06,True,"['område', 'ydelsestype', 'a-kasse', 'alder', 'køn', 'tid']"
AUP01,Fuldtidsledige i pct. af arbejdsstyrken (foreløbig opgørelse),pct.,2021-01-29T08:00:00,2017M07,2020M12,True,"['område', 'alder', 'køn', 'tid']"
AUP02,Fuldtidsledige i pct. af arbejdsstyrken,pct.,2021-01-29T08:00:00,2007M01,2020M06,True,"['område', 'alder', 'køn', 'tid']"
AUP03,Fuldtidsledige i pct. af samtlige forsikrede (foreløbig opgørelse),pct.,2021-01-29T08:00:00,2017M07,2020M12,True,"['område', 'alder', 'køn', 'a-kasse', 'tid']"
AUS05,Kontanthjælpsmodtagere (ikke arbejdsmarkedsparate) og feriedagpengemodtagere,antal,2021-01-29T08:00:00,2007M01,2020M12,True,"['ydelsestype', 'sæsonkorrigering', 'tid']"
AULK01,Fuldtidsledige,antal,2021-01-19T08:00:00,2007K1,2020K3,True,"['område', 'ydelsestype', 'a-kasse', 'alder', 'køn', 'tid']"
AULK02,Fuldtidsledige og ledighedsberørte,antal,2021-01-19T08:00:00,2007K1,2020K3,True,"['type', 'ydelsestype', 'alder', 'køn', 'ledighedsgrad', 'tid']"
AULK03,Fuldtidsledige,antal,2021-01-19T08:00:00,2007K1,2020K3,True,"['område', 'oprindelsesland', 'køn', 'tid']"
AULKP01,Fuldtidsledige i pct. af arbejdsstyrken,antal,2021-01-19T08:00:00,2007K1,2020K3,True,"['område', 'alder', 'køn', 'tid']"
AUL01,Fuldtidsledige,antal,2020-05-20T08:00:00,2007,2019,True,"['område', 'ydelsestype', 'a-kasse', 'alder', 'køn', 'tid']"
AUL02,Fuldtidsledige/ledighedsberørte,antal,2020-05-20T08:00:00,2007,2019,True,"['type', 'ydelsestype', 'alder', 'køn', 'ledighedsgrad', 'tid']"
AUL03,Fuldtidsledige,antal,2020-05-20T08:00:00,2007,2019,True,"['område', 'oprindelsesland', 'køn', 'tid']"
AULP01,Fuldtidsledige i pct. af arbejdsstyrken,pct.,2020-05-20T08:00:00,2007,2019,True,"['område', 'alder', 'køn', 'tid']"
AULP03,Fuldtidsledige i pct. af arbejdsstyrken,pct.,2019-10-31T08:00:00,2007,2018,True,"['område', 'oprindelsesland', 'køn', 'tid']"
AUL08,Fuldtidsledige,-,2020-06-15T08:00:00,2007,2019,True,"['område', 'personer/pct.', 'højest fuldførte uddannelse', 'alder', 'køn', 'tid']"
AULAAR,Fuldtidsledige (netto),antal,2020-05-20T08:00:00,1979,2019,True,"['køn', 'personer/pct.', 'tid']"
AULK04,Langtidsledige,-,2021-02-05T08:00:00,2009M01,2020M08,True,"['område', 'enhed', 'alder', 'køn', 'tid']"
AULK07,Langtidsledige forsikringsaktive,-,2021-02-05T08:00:00,2009M01,2020M08,True,"['a-kasse', 'enhed', 'køn', 'tid']"
AULK08,Langtidsledige forsikringsaktive,-,2021-02-05T08:00:00,2009M01,2020M08,True,"['a-kasse', 'enhed', 'alder', 'tid']"
AULK09,Ledighedsforløb,-,2021-02-05T08:00:00,2008M07,2020M08,True,"['varighed', 'enhed', 'ydelsestype', 'køn', 'tid']"
AULK10,Ledighedsforløb,-,2021-02-05T08:00:00,2008M07,2020M08,True,"['varighed', 'enhed', 'ydelsestype', 'alder', 'tid']"
AUA01,Forsikringsaktive,antal,2021-01-29T08:00:00,2000M04,2020M12,True,"['område', 'a-kasse', 'alder', 'køn', 'tid']"
RAS400,Arbejdsstyrken til ledighedspct-beregning (ultimo november),antal,2020-11-26T08:00:00,2008,2019,True,"['område', 'alder', 'køn', 'tid']"
RASIE11,Arbejdsstyrken til ledighedspct-beregning (ultimo november),antal,2019-10-31T08:00:00,2007,2018,True,"['herkomst', 'oprindelsesland', 'alder', 'køn', 'tid']"
RASIE22,Arbejdsstyrken til ledighedspct-beregning (ultimo november),antal,2019-10-31T08:00:00,2007,2018,True,"['herkomst', 'oprindelsesland', 'område', 'tid']"
EKSP01,Tilmeldte ledige pr. dag (eksperimentel statistik),-,2021-03-03T08:00:00,2020M03D11,2021M02D28,True,"['nøgletal', 'tid']"
EKSP02,Nytilmeldte ledige pr. uge (eksperimentel statistik),-,2021-03-03T08:00:00,2020U01,2021U08,True,"['nøgletal', 'tid']"
EKSP03M,Varslinger i forbindelse med afskedigelser i større omfang (eksperimentel statistik),-,2021-02-19T08:00:00,2020M01,2021M01,True,"['nøgletal', 'tid']"
EKSP04,Ledige og nyopslåede stillinger på jobnet (eksperimentel statistik),-,2021-03-03T08:00:00,2020U01,2021U08,True,"['nøgletal', 'tid']"
AFSTB3,Beskæftigede (ultimo november),antal,2020-03-03T08:00:00,2008,2018,True,"['bopælsområde', 'socioøkonomisk status', 'køn', 'pendlingsafstand', 'tid']"
AFSTB4,Gennemsnitlig pendlingsafstand (ultimo november),km,2020-03-03T08:00:00,2008,2018,True,"['bopælsområde', 'socioøkonomisk status', 'køn', 'tid']"
PEND100,Beskæftigede (ultimo november),antal,2020-11-26T08:00:00,2008,2019,True,"['bopælskommune', 'arbejdsstedsområde', 'køn', 'tid']"
AFSTA3,Beskæftigede (ultimo november),antal,2020-03-03T08:00:00,2008,2018,True,"['arbejdsstedsområde', 'socioøkonomisk status', 'køn', 'pendlingsafstand', 'tid']"
AFSTA4,Gennemsnitlig pendlingsafstand (ultimo november),km,2020-03-03T08:00:00,2008,2018,True,"['arbejdsstedsområde', 'socioøkonomisk status', 'køn', 'tid']"
PEND101,Beskæftigede (ultimo november),antal,2020-11-26T08:00:00,2008,2019,True,"['område', 'branche (DB07)', 'pendling', 'køn', 'tid']"
KMSTA009,Folketal 1. januar (15 år+),antal,2020-12-08T08:00:00,2016,2020,True,"['sogn', 'folkekirkemedlemsskab', 'pendling', 'tid']"
FRA020,Fravær,-,2020-10-23T08:00:00,2013,2019,True,"['sektor', 'køn', 'fraværsårsag', 'arbejdsfunktion', 'fraværsindikator', 'tid']"
FRA021A,Fravær,-,2020-10-23T08:00:00,2015,2019,True,"['sektor', 'køn', 'fraværsårsag', 'uddannelse', 'fraværsindikator', 'tid']"
FRA022,Fravær,-,2020-10-23T08:00:00,2013,2019,True,"['sektor', 'køn', 'fraværsårsag', 'branche', 'fraværsindikator', 'tid']"
FRA023,Fravær,-,2020-10-23T08:00:00,2013,2019,True,"['sektor', 'køn', 'fraværsårsag', 'område', 'fraværsindikator', 'tid']"
FRA024,Fravær,-,2020-10-23T08:00:00,2013,2019,True,"['sektor', 'køn', 'fraværsårsag', 'alder', 'fraværsindikator', 'tid']"
FRA025,Fravær på statslige arbejdspladser,-,2020-10-23T08:00:00,2013,2019,True,"['område', 'køn', 'fraværsårsag', 'branche (DB07)', 'fraværsindikator', 'tid']"
FRA026,Fravær på statslige arbejdspladser,-,2020-10-23T08:00:00,2013,2019,True,"['område', 'køn', 'fraværsårsag', 'arbejdsfunktion', 'fraværsindikator', 'tid']"
FRA027,Fravær på kommunale arbejdspladser,-,2020-10-23T08:00:00,2013,2019,True,"['område', 'køn', 'fraværsårsag', 'arbejdsfunktion', 'fraværsindikator', 'tid']"
FRA028,Fravær på regionale arbejdspladser,-,2020-10-23T08:00:00,2013,2019,True,"['område', 'køn', 'fraværsårsag', 'arbejdsfunktion', 'fraværsindikator', 'tid']"
FRA029,Fravær på arbejdspladser i virksomheder og organisationer,-,2020-10-23T08:00:00,2013,2019,True,"['branche (DB07)', 'arbejdsfunktion', 'køn', 'størrelsesgruppe', 'fraværsindikator', 'fraværsårsag', 'tid']"
FRA030,Fravær på arbejdspladser i virksomheder og organisationer,-,2020-10-23T08:00:00,2013,2019,True,"['arbejdsfunktion', 'køn', 'fraværsindikator', 'fraværsårsag', 'tid']"
